Any;NomMun;Comarca;Costa;Muntanya;Poblacio_padro;Superficie_ha;05_SU;05_SURB;05_SNU;12_A1_SUC;12_A2_SUC;12_A3_SUC;15_SV_SUC;20_Equip_habt
2021;Garrigoles;Baix Empordà;0;;170;889,92;8,4821;0;881,4382;0;0;0;0,5719;18,2524
2021;Garriguella;Alt Empordà;0;;909;2100,8900;51,6284;16,6766;2032,5869;0;0;0;3,036;90,0683
2021;Ger;Cerdanya;0;Zona de muntanya;502;3276,3500;53,9345;15,083;3207,3317;0;0;0;3,3898;42,4615
2021;Girona;Gironès;0;;101932;3885,6200;1369,4625;45,8813;2470,2734;86,8172;40,4092;0;266,5504;17,0855
2021;Gombrèn;Ripollès;0;Zona de muntanya;196;4327,0600;11,4635;0;4315,6011;0,6558;0;0;0,9713;47,5565
2021;Gualta;Baix Empordà;0;;421;902,23;25,7281;30,5401;845,9571;13,5871;0;0;0,3227;6,0196
2021;Guils de Cerdanya;Cerdanya;0;Zona de muntanya;588;2205,1100;129,0297;5,5174;2070,5597;0;0;0;3,7301;56,0549
2021;Hostalric;Selva;0;;4332;337,21;112,674;19,6575;204,8783;23,3294;0,7693;0;19,8799;20,6398
2021;Isòvol;Cerdanya;0;Zona de muntanya;314;1057,6300;19,5155;6,3437;1031,7673;0;0,5638;0;1,9203;28,3451
2021;Jafre;Baix Empordà;0;;382;669,84;21,564;6,1759;642,1037;2,0549;0;0;0,0928;32,0139
2021;la Jonquera;Alt Empordà;0;;3340;5693,2700;158,7544;27,1962;5507,3193;23,1002;14,912;0;15,9372;51,4654
2021;Juià;Gironès;0;;327;830,4;22,0401;10,9473;797,4087;8,473;0;0;0,2623;14,1657
2021;Lladó;Alt Empordà;0;;845;1366,4700;27,8204;4,1188;1334,5326;3,8637;0;0;1,1066;27,716
2021;Llagostera;Gironès;0;;8851;7700,4800;254,7769;131,7402;7313,9665;8,273;2,8176;0;33,7393;13,5199
2021;Llambilles;Gironès;0;;730;1487,8400;28,8544;12,7951;1446,1862;6,8741;0;0;2,0664;8,3873
2021;Llanars;Ripollès;0;Zona de muntanya;535;2464,8700;39,2495;5,3225;2420,2992;0;0,3897;0;5,6228;42,955
2021;Llançà;Alt Empordà;1;;4842;2787,3600;289,635;68,0972;2429,6262;2,6935;4,1533;0;33,4788;27,6292
2021;Llers;Alt Empordà;0;;1252;2118,8400;59,425;49,4541;2009,9568;0,7041;2,5458;0;2,8653;25,1184
2021;Llívia;Cerdanya;0;Zona de muntanya;1504;1293,1900;73,308;34,6452;1185,2396;0;0,6084;0;5,1088;21,7424
2021;Lloret de Mar;Selva;1;;38402;4847,5500;1162,3925;305,0007;3380,1590;11,8575;45,8427;0;122,5317;13,4207
2021;les Llosses;Ripollès;0;Zona de muntanya;209;11443,4400;1,8099;5,1462;11436,4847;0;0;0;0,6168;25,9608
2021;Madremanya;Gironès;0;;296;1359,1400;19,8843;3,4698;1335,7821;0;0;0;0;88,6532
2021;Maià de Montcal;Garrotxa;0;Zona de muntanya;469;1722,0500;34,36;4,2462;1683,4451;0;0;0;4,8154;54,6899
2021;Meranges;Cerdanya;0;Zona de muntanya;97;3774,3500;10,4065;1,184;3762,7604;0;0;0;0,4779;18,4304
2021;Masarac i Vilarnadal;Alt Empordà;0;;284;1255,4900;19,1377;0;1236,3551;0,584;0;0;0,4094;10,6018
2021;Massanes;Selva;0;;803;2596,0900;52,8031;96,2475;2447,0383;14,4736;0;1,665116057;3,4568;41,7437
2021;Maçanet de Cabrenys;Alt Empordà;0;Zona de muntanya;729;6784,6700;57,4361;10,3704;6716,8596;0;0;0;8,1796;41,8256
2021;Maçanet de la Selva;Selva;0;;7349;4560,5900;652,6563;142,5945;3765,3412;52,4835;8,1708;0;84,5324;33,2907
2021;Mieres;Garrotxa;0;Zona de muntanya;349;2611,8700;13,2537;1,3537;2597,2629;0,1209;0,2242;0;1,6644;25,3165
2021;Mollet de Peralada;Alt Empordà;0;;197;603,85;8,2398;2,651;592,9575;0;0;0,689541257;0,1242;20,5587
2021;Molló;Ripollès;0;Zona de muntanya;347;4313,0100;30,3694;5,9632;4276,6808;0,6466;0;0;4,3511;28,5416
2021;Montagut i Oix;Garrotxa;0;Zona de muntanya;951;9338,9900;31,7843;0;9307,2022;1,1368;0;0;1,7346;15,6521
2021;Mont-ras;Baix Empordà;1;;1672;1240,9300;71,1418;63,7757;1106,0153;0,9628;3,0844;0;2,0587;6,5837
2021;Navata;Alt Empordà;0;;1434;1841,4400;34,5288;132,1519;1674,7614;0;0;0,630277494;0,4398;39,791
2021;Ogassa;Ripollès;0;Zona de muntanya;240;4543,2400;19,315;11,9563;4511,9727;0,6341;0;0;4,7765;87,3517
2021;Olot;Garrotxa;0;Zona de muntanya;36299;2903,1000;565,2338;103,7011;2234,1617;59,5638;7,9231;0;41,413;10,508
2021;Ordis;Alt Empordà;0;;369;852,35;32,1619;14,5504;805,6372;9,3491;0;0;2,307;16,0917
2021;Osor;Selva;0;Zona de muntanya;426;5177,9500;15,7276;0;5162,2257;0,5507;0,47;0;1,0314;51,2817
2021;Palafrugell;Baix Empordà;1;;23046;2688,4800;661,5971;78,3262;1948,5565;26,8896;11,7284;0;69,6958;12,8213
2021;Palamós;Baix Empordà;1;;18196;1394,5300;299,533;104,6411;990,3585;10,22;2,5292;0;30,8767;8,2376
2021;Palau de Santa Eulàlia;Alt Empordà;0;;111;857,48;8,7157;2,2446;846,5181;0;0;0;0,1492;5,4103
2021;Palau-saverdera;Alt Empordà;0;;1490;1650,1800;92,2638;49,0099;1508,9085;0;3,1831;0;9,4241;36,4736
2021;Palau-sator;Baix Empordà;0;;323;1242,8800;27,3116;0;1215,5690;0;0;0;2,3797;27,932
2021;Palol de Revardit;Pla de l'Estany;0;;446;1806,7600;14,8548;32,3244;1759,5767;0;0,3077;0;0,879;9,3778
2021;Pals;Baix Empordà;1;;2516;2579,4900;313,4185;141,6254;2124,4490;10,9153;7,48;0;13,8356;222,2259
2021;Pardines;Ripollès;0;Zona de muntanya;166;3139,8800;5,1571;0;3134,7260;0;0;0;0,3436;10,6734
2021;Parlavà;Baix Empordà;0;;413;621,31;31,8957;0;589,4097;0,1804;0,1766;0;0,4574;37,5224
2021;Pau;Alt Empordà;0;;588;1054,1100;37,0341;39,3212;977,7531;0,7508;0;0;4,2327;31,1764
2021;Pedret i Marzà;Alt Empordà;0;;187;864,85;7,5607;8,6354;848,6575;0;0;0;0,1317;11,871
2021;la Pera;Baix Empordà;0;;448;1197,0200;18,4501;20,2371;1158,3366;0;0;0;0,5171;20,3431
2021;Peralada;Alt Empordà;0;;1945;4361,7600;124,4468;15,1981;4222,1198;0,4811;2,5017;0;10,1417;46,3678
2021;les Planes d'Hostoles;Garrotxa;0;Zona de muntanya;1711;3745,2400;54,026;13,6241;3677,5886;4,0388;0;0;4,427;29,2046
2021;Planoles;Ripollès;0;Zona de muntanya;311;1874,0300;47,9998;5,5351;1820,4952;0;0,2509;0;2,8192;47,257
2021;Pont de Molins;Alt Empordà;0;;518;866,23;29,0586;58,1074;779,0674;1,2558;1,7146;0;1,7786;41,4767
2021;Pontós;Alt Empordà;0;;264;1354,6900;10,2524;0;1344,4377;0;0;0;0,9075;26,6638
2021;Porqueres;Pla de l'Estany;0;;4701;3370,5500;184,861;13,7709;3171,9214;18,6307;2,2994;0;16,8806;22,5166
2021;Portbou;Alt Empordà;1;;1095;918,62;50,655;21,2163;846,7505;2,8007;0,1373;0;2,5094;11,324
2021;les Preses;Garrotxa;0;Zona de muntanya;1875;939,24;82,2777;22,5388;834,4188;33,7535;0;0;6,0827;24,4294
2021;el Port de la Selva;Alt Empordà;1;;1010;4154,8300;136,4368;38,1499;3980,2466;0,6151;0;0;8,7684;40,3333
2021;Puigcerdà;Cerdanya;0;Zona de muntanya;9518;1879,0400;215,0941;103,0305;1560,9117;9,3323;3,7793;0;20,6027;19,2667
2021;Quart;Gironès;0;;3856;3810,7000;57,5843;69,9272;3683,1926;1,018;0;0;6,085;12,1723
2021;Rabós;Alt Empordà;0;;206;4510,4100;5,5099;0;4504,9026;0;0,3211;0;0,1141;5,2765
2021;Regencós;Baix Empordà;0;;282;627,29;14,9935;5,7599;606,5406;0,2391;0;0;1,7783;25,7375
2021;Ribes de Freser;Ripollès;0;Zona de muntanya;1787;4155,6300;58,8088;3,6628;4093,1584;2,9324;0,962;0;5,4185;20,5243
2021;Riells i Viabrea;Selva;0;;4268;2706,7600;403,2289;30,4585;2273,0717;13,0569;0,1795;0;69,2271;26,3934
2021;Ripoll;Ripollès;0;Zona de muntanya;10721;7363,1300;243,8202;28,4268;7090,8867;49,69;3,9035;0;14,2011;16,9414
2021;Riudarenes;Selva;0;;2283;4748,8100;315,6179;84,4309;4348,7639;18,8266;2,1452;0;76,5857;80,7818
2021;Riudaura;Garrotxa;0;Zona de muntanya;511;2352,1400;13,2452;0;2338,8921;0;0;0;0,6618;19,4081
2021;Riudellots de la Selva;Selva;0;;2076;1327,5700;167,6801;129,4492;1030,4387;85,009;0,2634;0,108810077;16,1899;31,9361
2021;Riumors;Alt Empordà;0;;244;653,95;12,5628;0;641,3877;0;0;0;0,2838;9,7066
2021;Roses;Alt Empordà;1;;19921;4585,7500;627,3871;202,6885;3755,6742;0;3,7401;0;54,1366;13,4017
2021;Rupià;Baix Empordà;0;;296;548,02;32,2932;8,7801;506,9511;0;0;0;1,2819;15,3849
2021;Sales de Llierca;Garrotxa;0;Zona de muntanya;164;3579,3200;25,5828;0;3553,7399;0;0;0;0,6839;82,7042
2021;Salt;Gironès;0;;32230;660,92;195,0585;136,3376;329,5191;22,3744;0;0;19,103;9,0624
2021;Sant Andreu Salou;Gironès;0;;156;581,54;3,4595;0;578,083;0;0;0;0,2157;41,6863
2021;Sant Climent Sescebes;Alt Empordà;0;;712;2457,7700;50,6963;10,1095;2396,9598;0;0;0;0,7424;27,1619
2021;Sant Feliu de Buixalleu;Selva;0;;808;6198,3000;167,1763;77,7398;5953,3823;49,4448;0,0387;0;21,8236;169,0634
2021;Sant Feliu de Guíxols;Baix Empordà;1;;22210;1584,5700;490,3131;83,2271;1011,0293;0;11,4259;0;72,6324;13,5802
2021;Sant Feliu de Pallerols;Garrotxa;0;Zona de muntanya;1456;3381,3700;63,2512;10,1105;3308,0076;2,046;0,2159;0;5,6959;26,0317
2021;Sant Ferriol;Garrotxa;0;Zona de muntanya;247;4228,7300;9,5983;18,8006;4200,3321;3,723;0;0;1,237;11,3477
2021;Sant Gregori;Gironès;0;;4012;4888,6800;159,1741;68,431;4661,0716;26,7981;0;0;13,8787;27,3313
2021;Sant Hilari Sacalm;Selva;0;Zona de muntanya;5758;8285,8800;134,7606;69,1237;8081,9958;24,1107;0;0;9,291;19,0799
2021;Sant Jaume de Llierca;Garrotxa;0;Zona de muntanya;852;690,02;45,0265;53,8093;591,1862;15,7362;1,7503;0;3,6599;32,5124
2021;Sant Jordi Desvalls;Gironès;0;;796;1177,7900;37,114;22,5751;1118,1025;0;0;0;0,8768;30,3999
2021;Sant Joan de les Abadesses;Ripollès;0;Zona de muntanya;3250;5368,2300;92,8699;25,2365;5250,1197;15,8415;0,9322;0;11,8068;16,4902
2021;Sant Joan de Mollet;Gironès;0;;501;322,98;21,1818;12,0222;289,7809;1,15;0,0495;0;0,4721;12,7466
2021;Sant Julià de Ramis;Gironès;0;;3612;1869,8700;190,1692;116,8356;1562,8650;2,7401;10,2541;0;13,8583;160,2996
2021;Vallfogona de Ripollès;Ripollès;0;Zona de muntanya;213;3895,7900;8,0584;1,5551;3886,1802;0;0,5541;0;0,9084;88,5485
2021;Sant Llorenç de la Muga;Alt Empordà;0;;267;3202,5600;23,2583;0;3179,2997;0;0;0;1,2043;57,888
2021;Sant Martí de Llémena;Gironès;0;;663;4295,0400;37,7151;22,7939;4234,5323;0;1,7955;0;0,672;16,7772
2021;Sant Martí Vell;Gironès;0;;244;1727,9400;12,4389;1,2637;1714,2342;0;0,5293;0;0,3725;8,1822
2021;Sant Miquel de Campmajor;Pla de l'Estany;0;Zona de muntanya;243;3361,7200;2,3726;0;3359,3506;0;0;0;0,1385;58,5854
2021;Sant Miquel de Fluvià;Alt Empordà;0;;755;357,07;38,5882;0;318,4861;0;0;0;0,1639;7,052
2021;Sant Mori;Alt Empordà;0;;157;757,08;9,6732;1,35;746,0576;0;0;0;0,6086;17,0567
2021;Sant Pau de Segúries;Ripollès;0;Zona de muntanya;725;877,97;26,4172;3,9795;847,5749;1,6431;0;0;1,8875;8,2336
2021;Sant Pere Pescador;Alt Empordà;1;;2083;1829,3100;87,8137;103,7942;1637,7063;0;12,4163;0;9,6766;16,0964
2021;Santa Coloma de Farners;Selva;0;;13459;7088,7100;320,8402;243,7859;6524,0790;11,6022;2,1606;0;25,95;16,9103
2021;Santa Cristina d'Aro;Baix Empordà;1;;5408;6775,8500;588,6697;245,9289;5941,2469;0;44,0264;0;67,3382;36,3594
2021;Santa Llogaia d'Àlguema;Alt Empordà;0;;378;198;38,9485;27,3908;131,6599;19,9451;0;0;2,0088;129,8798
2021;Sant Aniol de Finestres;Garrotxa;0;Zona de muntanya;353;4846,3700;13,1311;0;4833,2402;4,6074;0;0;1,0509;19,0258
2021;Santa Pau;Garrotxa;0;Zona de muntanya;1585;4856,7500;49,5143;9,7606;4797,4758;0,4415;0,8346;0;2,8668;20,878
2021;Sant Joan les Fonts;Garrotxa;0;Zona de muntanya;3050;3196,6900;129,5681;58,0032;3009,1233;46,9956;0,6906;0;13,9151;24,9297
2021;Sarrià de Ter;Gironès;0;;5231;425,28;126,486;24,9339;273,8574;25,1897;0,9056;0;11,8573;15,6455
2021;Saus, Camallera i Llampaies;Alt Empordà;0;;865;1155,3600;48,3958;5,3776;1101,5822;0;0;0;1,0541;14,1257
2021;la Selva de Mar;Alt Empordà;0;;212;725,56;17,1895;1,6818;706,6838;0;0,028;0;1,6028;164,569
2021;la Cellera de Ter;Selva;0;Zona de muntanya;1973;1464,3600;42,7021;21,8057;1399,8562;3,5448;0;0;2,2736;15,923
2021;Serinyà;Pla de l'Estany;0;;1143;1719,5800;34,467;28,0601;1657,0512;1,1573;0,643;0;1,3546;8,8234
2021;Serra de Daró;Baix Empordà;0;;235;799,09;22,5396;1,3253;775,2297;2,9786;0;0;1,4202;32,2912
2021;Setcases;Ripollès;0;Zona de muntanya;185;4889,6100;9,7881;2,5971;4877,2223;0;0,6099;0;1,0101;2,6562
2021;Sils;Selva;0;;6349;3008,3700;369,4978;64,2486;2574,6236;27,5761;2,6709;0;32,5234;17,8607
2021;Susqueda;Selva;0;Zona de muntanya;99;5091,2600;0;0;5091,2649;0;0;0;0;0
2021;la Tallada d'Empordà;Baix Empordà;0;;466;1659,5300;52,6344;9,1453;1597,7521;1,8249;1,6724;0;2,7708;54,2671
2021;Terrades;Alt Empordà;0;;334;2089,9300;7,8281;35,0879;2047,0112;0;0;0;0,1954;14,7676
2021;Torrent;Baix Empordà;0;;160;791,01;10,3938;22,3265;758,2937;0;0;0;0,4623;9,7401
2021;Torroella de Fluvià;Alt Empordà;0;;726;1686,0100;43,2429;21,3733;1621,3967;0;0;0;1,2194;24,2292
2021;Torroella de Montgrí;Baix Empordà;1;;12023;6599,8200;400,9889;104,9503;6093,8826;4,232;30,7585;0;33,9571;17,8299
2021;Tortellà;Garrotxa;0;Zona de muntanya;816;1100,3300;32,8728;11,1033;1056,3494;4,9494;0;0;4,2043;42,3186
2021;Toses;Ripollès;0;Zona de muntanya;178;5767,2500;21,1163;1,5128;5744,6259;0;0;0;0,6975;27,4236
2021;Tossa de Mar;Selva;1;Zona de muntanya;5930;3799,3800;270,1252;42,4005;3486,8571;1,3035;20,0982;0;32,9375;12,4476
2021;Ultramort;Baix Empordà;0;;226;450,85;16,1533;4,5964;430,0975;0;0;0;0,1409;27,2042
2021;Ullà;Baix Empordà;0;;1167;739,29;40,4247;14,0705;684,7991;8,4266;0,854;0;2,6374;11,2969
2021;Ullastret;Baix Empordà;0;;258;1107,7800;15,4213;3,3058;1089,0547;0;0;0;0,2579;5,0741
2021;Urús;Cerdanya;0;Zona de muntanya;210;1745,6500;23,0803;7,4226;1715,1445;0;0;0;1,8287;18,1149
2021;la Vall d'en Bas;Garrotxa;0;Zona de muntanya;3115;9057,1600;131,5051;18,9815;8906,6748;17,7578;2,1441;0;9,4159;22,7245
2021;la Vall de Bianya;Garrotxa;0;Zona de muntanya;1315;9361,8200;53,9186;15,3774;9292,5245;26,0567;0;0;3,9609;14,8509
2021;Vall-llobrega;Baix Empordà;0;;918;548,19;65,8718;11,4703;470,8473;6,785;0;0;8,7206;27,1875
2021;Ventalló;Alt Empordà;0;;914;2481,8200;20,6963;32,2235;2428,9000;0;0;0;0,4005;26,5147
2021;Verges;Baix Empordà;0;;1183;959,92;38,9571;0;920,9594;0;0;0;0,9719;30,7174
2021;Vidrà;Osona;0;Zona de muntanya;186;3447,1800;27,4747;0,5653;3419,1410;1,4684;0;0;5,0749;76,2196
2021;Vidreres;Selva;0;;8073;4819,8700;415,7936;173,1644;4230,9076;0;12,0095;0;69,15;29,2566
2021;Vilabertran;Alt Empordà;0;;969;236,63;25,0185;6,5686;205,0384;0,3796;0;0;1,173;45,6662
2021;Vilablareix;Gironès;0;;3225;613,73;67,2356;69,7604;476,7298;7,7309;0,1216;7,64423705;4,8072;9,1126
2021;Viladasens;Gironès;0;;214;1551,6100;10,4441;3,4819;1537,6795;0;0;0;0,2364;16,0626
2021;Viladamat;Alt Empordà;0;;471;1183,4100;41,856;3,8654;1137,6885;0;2,2546;0;2,1975;42,1789
2021;Vilademuls;Pla de l'Estany;0;;835;6216,6500;37,058;0;6179,5969;0;0;0;1,6661;16,9711
2021;Viladrau;Osona;0;Zona de muntanya;1102;5071,2700;138,4925;43,5008;4889,2811;4,2211;0;0;8,4981;84,4142
2021;Vilafant;Alt Empordà;0;;5480;842,99;113,7127;126,3728;602,9045;5,5266;0,7002;0;6,2273;12,6487
2021;Vilaür;Alt Empordà;0;;162;548,89;24,04;2,2399;522,6105;0,9577;0;0;2,8317;119,7091
2021;Vilajuïga;Alt Empordà;0;;1124;1322,4800;44,4365;16,5527;1261,4894;1,584;0;0;2,8084;40,9036
2021;Vilallonga de Ter;Ripollès;0;Zona de muntanya;386;6428,4000;30,6994;1,8807;6395,8221;0;0;0;1,3773;39,4014
2021;Vilamacolum;Alt Empordà;0;;371;557,21;40,105;0;517,1033;0;0;0;0,3246;15,4204
2021;Vilamalla;Alt Empordà;0;;1154;889,11;199,1391;109,1819;580,7931;89,725;12,7738;4,247029612;19,6091;160,7962
2021;Vilamaniscle;Alt Empordà;0;;205;546,42;19,5984;0;526,8197;0;0;0;1,1737;56,9728
2021;Vilanant;Alt Empordà;0;;399;1696,4000;13,5792;2,4873;1680,3346;0;0;0;0,1738;23,588
2021;Vila-sacra;Alt Empordà;0;;761;610;46,4985;35,8501;527,6475;17,6072;0;0;0,5876;17,7519
2021;Vilopriu;Baix Empordà;0;;230;1690,0400;30,3242;9,5817;1650,1370;0;0;0;2,1641;9,101
2021;Vilobí d'Onyar;Selva;0;;3310;3259,6600;69,5448;69,1705;3120,9488;6,9003;0;0;5,677;16,5031
2021;Biure;Alt Empordà;0;;244;1002,1100;9,693;1,6309;990,7816;0;0;0;0,173;45,086
2021;Cruïlles, Monells i Sant Sadurní de l'Heura;Baix Empordà;0;;1327;9960,3100;34,1696;47,1523;9878,9887;0;0;0;1,2525;27,2309
2021;Forallac;Baix Empordà;0;;1708;5017,7800;114,5136;14,016;4889,2491;32,9542;1,3446;0;9,3767;32,6067
2021;Sant Julià del Llor i Bonmatí;Selva;0;;1314;965,39;38,3396;18,1061;908,9457;8,0023;0,1704;0;2,3617;23,056
2021;Abella de la Conca;Pallars Jussà;0;Zona de muntanya;171;7827,3000;3,2386;0;7824,0571;0;0;0;0,183;9,5017
2021;Àger;Noguera;0;Zona de muntanya;588;16033,1100;61,8767;5,8872;15965,3440;0,1005;0,3984;0;7,6347;37,4259
2021;Agramunt;Urgell;0;;5464;7935,9500;131,5971;69,2701;7735,0861;15,6844;0,6891;0;12,0783;13,3629
2021;els Alamús;Segrià;0;;773;2032,6800;24,003;105,268;1903,4099;0;0;0;1,3793;15,3853
2021;Alàs i Cerc;Alt Urgell;0;Zona de muntanya;322;5759,3700;17,9511;0;5741,4201;0,1888;0,0663;0;0,1535;14,8311
2021;l'Albagés;Garrigues;0;;357;2612,1600;14,9067;0;2597,2504;0,2594;0;0;0,692;60,5168
2021;Albatàrrec;Segrià;0;;2224;1042,6400;36,5709;55,4237;950,6485;2,0561;0;0;2,6719;16,5546
2021;Albesa;Noguera;0;;1561;3769,9000;49,0076;13,9636;3706,9253;3,091;0,124;0;1,8131;11,3471
2021;l'Albi;Garrigues;0;;749;3271,4300;32,2727;84,1498;3155,0040;2,8892;0;0;3,1379;35,4063
2021;Alcanó;Segrià;0;;233;2106,3800;7,5549;0;2098,8219;0,6538;0;0;0,0865;8,8703
2021;Alcarràs;Segrià;0;;9678;11424,2500;232,037;350,1829;10842,0271;44,4248;1,6491;0;20,6652;10,4342
2021;Alcoletge;Segrià;0;;3492;1712,7100;156,7628;119,3939;1436,5500;29,3254;0,2617;0;10,6062;24,2336
2021;Alfarràs;Segrià;0;;2759;1134,4300;66,246;4,0615;1064,1254;7,7107;0;0;2,0228;16,0438
2021;Alfés;Segrià;0;;301;3199,3500;20,133;40,822;3138,3995;0;1,837;0;1,8068;35,6738
2021;Algerri;Noguera;0;;423;5441,6800;16,8463;0;5424,8387;0,0781;0,1736;0;0,302;9,6744
2021;Alguaire;Segrià;0;;3065;5021,5100;105,4145;375,4502;4540,6414;12,1733;0;0;3,9834;22,8095
2021;Alins;Pallars Sobirà;0;Zona de muntanya;279;18319,0500;19,0488;0,5648;18299,4339;0;0;0;0,9542;34,1107
2021;Almacelles;Segrià;0;;6875;4902,3500;118,7062;279,4095;4504,2370;3,379;0;0;5,0383;13,4476
2021;Almatret;Segrià;0;Zona de muntanya;310;5643,7500;16,5923;0;5627,1530;0,7603;0;0,073221591;1,3068;51,9124
2021;Almenar;Segrià;0;;3365;6662,3100;114,9425;182,1855;6365,1829;13,4084;0;0;16,8318;21,8491
2021;Alòs de Balaguer;Noguera;0;Zona de muntanya;122;6907,6500;5,7004;1,271;6900,6812;0;0;0,134106726;0,2493;28,3381
2021;Alpicat;Segrià;0;;6274;1524,7000;232,051;54,7935;1237,8573;1,3557;10,7992;0;17,6588;27,6428
2021;Alt Àneu;Pallars Sobirà;0;Zona de muntanya;430;21772,3600;29,4163;16,1069;21726,8370;0;0;0;1,527;15,5305
2021;Naut Aran;Val d'Aran;0;Zona de muntanya;1941;25580,9700;122,0836;7,0582;25451,8305;0;0,825;0;12,1817;21,7687
2021;Anglesola;Urgell;0;;1356;2367,2400;54,4939;26,7803;2285,9616;0,8211;0;0;1,9725;21,2765
2021;Arbeca;Garrigues;0;;2141;5821,9600;90,2465;8,5423;5723,1715;0,6026;0;0;2,1856;23,7572
2021;el Pont de Bar;Alt Urgell;0;Zona de muntanya;174;4262,4300;12,9233;0;4249,5052;0;0,3659;0;0,7791;19,0382
2021;Arres;Val d'Aran;0;Zona de muntanya;67;1157,1400;3,4193;0;1153,7171;0;0;0;0,0141;9,8231
2021;Arsèguel;Alt Urgell;0;Zona de muntanya;85;1058,6900;3,8106;2,0833;1052,7932;0;0;0;0,3234;7,6437
2021;Artesa de Lleida;Segrià;0;;1525;2401,7100;39,1253;28,515;2334,0731;2,0543;0;0;2,0331;27,4051
2021;Artesa de Segre;Noguera;0;;3441;17612,1000;134,607;81,1918;17396,3021;13,1196;0;0;9,0571;31,8497
2021;la Sentiu de Sió;Noguera;0;;426;2954,4200;39,8218;17,4538;2897,1459;9,3563;0;0;3,8196;75,6193
2021;Aspa;Segrià;0;;207;1014,7500;6,7225;0;1008,0283;0,0194;0;0;0,0923;30,2155
2021;les Avellanes i Santa Linya;Noguera;0;Zona de muntanya;447;10292,4800;23,9048;0;10268,5792;0;0,3464;0;1,0163;27,8228
2021;Aitona;Segrià;0;;2493;6682,7100;43,6395;0;6639,0730;1,2058;0;0;0,8934;16,4406
2021;Baix Pallars;Pallars Sobirà;0;Zona de muntanya;342;12941,4900;14,5776;0;12926,9075;0;0;0;0,6761;10,6741
2021;Balaguer;Noguera;0;;17409;5707,1600;368,7097;68,875;5269,5750;82,9;0;0;42,7915;19,6905
2021;Barbens;Pla d'Urgell;0;;943;778,37;28,5175;0;749,8516;0,6781;0;0;1,6624;16,9832
2021;la Baronia de Rialb;Noguera;0;Zona de muntanya;229;14454,1300;11,9941;0;14442,1405;0;0;0;1,2043;40,7707
2021;la Vall de Boí;Alta Ribagorça;0;Zona de muntanya;1060;21948,6100;45,5103;30,1538;21872,9425;0;0;0;4,4713;58,3232
2021;Bassella;Alt Urgell;0;Zona de muntanya;224;7073,0100;5,93;0;7067,0770;0;0;0;0,1279;14,1503
2021;Bausen;Val d'Aran;0;Zona de muntanya;66;1772,4800;4,5163;3,6172;1764,3476;0;0;0;0;13,6455
2021;Belianes;Urgell;0;;521;1576,9700;28,9474;6,3229;1541,7031;1,0792;0;0,5394331;1,6398;32,5937
2021;Bellcaire d'Urgell;Noguera;0;;1225;3116,0300;42,7837;89,295;2983,9475;0;0;0;0,713;23,7208
2021;Bell-lloc d'Urgell;Pla d'Urgell;0;;2329;3516,2200;111,7168;116,1048;3288,4007;7,4976;0,3561;0;4,8936;12,5702
2021;Bellmunt d'Urgell;Noguera;0;;182;504,75;11,1188;0;493,6353;0;0;0;0,1834;55,0763
2021;Bellpuig;Urgell;0;;5151;3501,7600;164,4792;202,5858;3134,6945;30,7517;1,972;0;13,8472;21,2761
2021;Bellver de Cerdanya;Cerdanya;0;Zona de muntanya;2135;10007,7200;133,1989;30,3225;9844,1951;9,5755;0;0;5,7746;17,8028
2021;Bellvís;Pla d'Urgell;0;;2258;4641,3100;41,1112;38,3471;4561,8493;1,0129;0;0;1,6267;9,8647
2021;Benavent de Segrià;Segrià;0;;1533;743,51;35,6478;56,6995;651,1588;2,9899;0,4167;0;0,7646;16,3553
2021;Biosca;Solsonès;0;Zona de muntanya;178;6603,1000;11,9735;0;6591,1295;0;0;0;1,3502;25,9781
2021;Bovera;Garrigues;0;;261;3322,4700;9,2645;0;3313,2103;0,5914;0;0;0,086;30,8788
2021;Es Bòrdes;Val d'Aran;0;Zona de muntanya;285;2143,7300;13,2965;1,6103;2128,8264;0;0;0;0,0445;15,4666
2021;les Borges Blanques;Garrigues;0;;6195;6165,9400;192,6242;136,5178;5836,7980;46,0591;0,4548;0;10,8948;26,9271
2021;Bossòst;Val d'Aran;0;Zona de muntanya;1120;2816,7000;26,8331;3,5907;2786,2748;0,4131;0;0;2,866;11,5647
2021;Cabanabona;Noguera;0;;60;1416,0000;6,9406;4,45;1404,6050;0,0694;0,3012;0;0,3539;41,3613
2021;Cabó;Alt Urgell;0;Zona de muntanya;94;8033,0500;6,2351;0;8026,8100;0;0;0;0,1031;13,1817
2021;Camarasa;Noguera;0;Zona de muntanya;807;15761,4200;37,5553;16,613;15707,2479;0,1068;0;0;4,4609;55,7116
2021;Canejan;Val d'Aran;0;Zona de muntanya;89;4832,0600;7,2766;0;4824,7787;0;0;0;0;29,1574
2021;Castellar de la Ribera;Solsonès;0;Zona de muntanya;136;6026,1700;0;0;6026,1686;0;0;0;0;0
2021;Castelldans;Garrigues;0;;900;6432,2500;43,5186;14,73;6373,9968;0;0;0;4,3222;5,9373
2021;Castellnou de Seana;Pla d'Urgell;0;;692;1630,9100;31,4305;7,9306;1591,5500;1,6262;0;0;0,9759;24,5585
2021;Castelló de Farfanya;Noguera;0;;529;5262,7400;14,2787;0;5248,4585;0,5073;0;0;0,203;22,6095
